country_region,confirmed,deaths
US,77926,1088
US,26616,584
US,1193,34
US,21533,205
US,3002,37
US,3681,40
US,3729,74
US,89988,1372
US,64969,992
US,37548,474
US,30586,367
US,27133,287
US,8656,93
US,46714,691
US,12303,172
US,5583,36
US,46704,638
US,17993,220
US,3580,73
US,2408,56
US,20113,219
US,49674,725
US,2830,35
US,18877,212
US,3683,63
US,14727,361
US,24522,313
US,67328,2223
US,10604,267
US,18226,391
US,7445,151
US,13623,267
US,46681,610
US,21693,191
US,3212,54
US,31741,697
US,10194,323
US,9252,362
US,28978,428
US,7464,148
US,3524,69
US,5296,77
US,1791,35
US,4174,62
US,10572,368
US,105621,1395
US,55176,849
US,30118,547
US,26111,673
US,10035,262
US,5541,42
US,17823,307
US,113457,2315
US,5679,110
US,16390,238
US,7551,215
US,4982,119
US,1704,70
US,33034,604
US,4136,98
US,8497,108
US,12074,178
US,13944,352
US,1368,44
US,2279,47
US,19595,335
US,25577,235
US,13629,106
US,5025,138
US,4184,83
US,15002,170
US,1642,37
US,12063,142
US,54173,732
US,2027,90
US,12675,165
US,2162,53
US,2389,76
US,7379,122
US,10452,180
US,18096,134
US,2459,40
US,81334,1038
US,7217,154
US,1934,50
US,87985,856
US,4691,135
US,24749,368
US,853,55
US,2210,42
US,2159,49
US,12606,195
US,8703,117
US,1698,40
US,1796,54
US,1046,45
US,5262,147
US,2937,46
US,2694,52
US,2912,41
US,1776,48
US,1906,72
US,13757,316
US,3454,55
US,2267,42
US,2918,59
US,2238,46
US,4991,70
US,6131,123
US,2887,70
US,2122,52
US,4086,106
US,3119,94
US,1054,45
US,3131,107
US,6137,74
US,4440,131
US,3150,69
US,45690,426
US,11724,141
US,16269,170
US,3324,50
US,8883,119
US,7867,111
US,3210,73
US,17305,110
US,5515,88
US,5052,89
US,464573,9114
US,8043,108
US,1525,36
US,4449,68
US,4084,64
US,2769,44
US,2743,59
US,4537,60
US,3878,113
US,49470,699
US,4924,123
US,10418,210
US,57810,895
US,3280,43
US,4048,71
US,9333,179
US,4223,110
US,1258,41
US,14243,151
US,3494,75
US,12772,279
US,2240,43
US,24657,445
US,101,2154
US,1653,43
US,1645,44
US,63176,869
US,6663,115
US,27852,422
US,3556,59
US,3163,48
US,5214,94
US,11616,174
US,3879,52
US,5264,62
US,9690,174
US,3962,80
US,6323,153
US,3862,60
US,4559,60
US,3080,41
US,2869,65
US,2105,43
US,16025,342
US,3526,82
US,8403,105
US,4102,111
US,11556,304
US,5338,103
US,10055,155
US,1808,51
US,28734,495
US,1831,50
US,19256,186
US,20793,364
US,1564,40
US,3237,73
US,7239,139
US,3373,35
US,1370,41
US,1187,46
US,2604,53
US,4039,36
US,1228,46
US,4919,79
US,1423,35
US,1576,53
US,4855,78
US,9764,84
US,4147,55
US,1963,37
US,12106,187
US,1649,34
US,2054,37
US,12797,68
US,1921,52
US,3449,47
US,19056,305
US,1195,41
US,2108,44
US,3299,66
US,1185,40
US,4089,87
US,1764,58
US,16699,195
US,4689,67
US,1973,63
US,3789,105
US,4844,83
US,2542,46
US,1189,36
US,7038,73
US,2303,41
US,1669,36
US,8424,71
US,3590,68
US,5946,70
US,2378,35
US,3323,54
US,51871,702
US,3176,58
US,1451,52
US,8191,133
US,52423,630
US,15824,314
US,18649,252
US,1495,49
US,11789,69
US,4497,41
US,5850,44
US,6041,73
US,9282,151
US,31252,206
US,3860,68
US,1869,45
US,69885,754
US,2372,50
US,2434,43
US,1229,36
US,2649,46
US,2202,45
US,6704,69
US,4865,51
US,1919,34
US,10730,143
US,2736,63
US,12741,253
US,34525,706
US,2920,104
US,3203,74
US,2405,100
US,1978,48
US,3337,91
US,42766,820
US,21237,248
US,4183,86
US,2660,66
US,3807,77
US,27625,745
US,17536,399
US,2322,68
US,849,35
US,2297,48
US,3997,117
US,22846,467
US,11720,254
US,9164,189
US,4734,103
US,2824,92
US,3967,117
US,4580,54
US,1215,43
US,11895,170
US,3648,74
US,9007,109
US,6348,193
US,34348,502
US,49111,1215
US,3559,63
US,8496,151
US,16294,260
US,11962,223
US,15179,215
US,0,37
US,3181,87
US,9499,372
US,4708,239
US,6586,245
US,106911,3282
US,43037,1555
US,38316,1233
US,74944,1633
US,3640,41
US,7252,277
US,9275,227
US,3857,58
US,4917,69
US,3092,84
US,1462,37
US,2729,98
US,3255,71
US,2538,40
US,15808,269
US,925,48
US,14564,316
US,4797,118
US,5997,110
US,9970,130
US,3928,55
US,1863,37
US,24292,147
US,4882,63
US,10461,304
US,1843,50
US,1947,73
US,3688,74
US,32464,378
US,4364,90
US,2951,43
US,7350,40
US,4795,43
US,6729,83
US,5065,80
US,34976,378
US,3861,68
US,3766,65
US,97956,1565
US,2990,47
US,5701,73
US,3340,49
US,2223,46
US,2433,40
US,11450,84
US,1444,40
US,8553,72
US,4091,48
US,2047,68
US,1760,46
US,2682,65
US,2393,74
US,2238,44
US,3294,72
US,1792,69
US,2856,71
US,2023,40
US,5623,110
US,6609,219
US,3290,116
US,3359,98
US,5897,137
US,3673,165
US,4327,89
US,4174,89
US,3934,123
US,2650,58
US,12272,252
US,2864,66
US,2928,68
US,2697,64
US,2083,64
US,3844,71
US,4034,114
US,1389,36
US,2055,54
US,6881,127
US,3686,79
US,7081,78
US,6766,71
US,7714,137
US,8506,111
US,864,36
US,36213,478
US,2898,64
US,2495,48
US,2720,68
US,4020,63
US,2953,40
US,2398,34
US,3745,74
US,32326,395
US,7488,96
US,86196,1831
US,2281,36
US,1994,35
US,2105,45
US,2975,48
US,7525,149
US,10557,74
US,6163,63
US,3577,78
US,62567,602
US,6866,108
US,3480,41
US,4063,42
US,3803,46
US,4407,49
US,2667,56
US,2716,90
US,27064,569
US,7047,102
US,33456,714
US,6691,175
US,23009,517
US,64747,1937
US,34879,1094
US,54318,1753
US,54037,1640
US,4501,156
US,21268,765
US,8451,267
US,53612,1713
US,684,45
US,4829,63
US,21910,373
US,6190,108
US,7943,132
US,3024,69
US,11813,429
US,3068,50
US,3326,61
US,1814,50
US,13282,412
US,678,43
US,19832,317
US,130483,5605
US,13585,321
US,4106,73
US,6973,118
US,2298,62
US,3196,90
US,2990,60
US,4168,117
US,2500,67
US,4409,101
US,190455,8708
US,3302,53
US,3669,81
US,137944,2798
US,2353,79
US,5730,87
US,0,183
US,7802,84
US,8483,121
US,52801,1507
US,5318,137
US,152603,2936
US,4456,58
US,3300,40
US,9382,220
US,298,130
US,2667,53
US,2131,48
US,4280,60
US,100504,2010
US,1776,37
US,4039,76
US,8852,121
US,17396,219
US,4149,41
US,9761,209
US,7804,111
US,22585,245
US,4996,42
US,37806,489
US,4833,92
US,9001,133
US,3635,81
US,8333,127
US,15485,173
US,3139,47
US,5144,65
US,5129,99
US,4578,55
US,92022,810
US,2885,80
US,7542,158
US,14034,125
US,7323,90
US,2905,74
US,4365,51
US,2774,58
US,12384,192
US,3974,81
US,6550,54
US,6498,190
US,3329,69
US,6375,103
US,3456,62
US,19578,176
US,7941,141
US,14434,185
US,9695,73
US,4298,48
US,4385,36
US,10570,210
US,3674,73
US,4739,69
US,11881,318
US,7866,163
US,92243,1500
US,4951,111
US,3577,99
US,15742,114
US,6645,168
US,14042,139
US,2589,37
US,108550,1060
US,3675,57
US,2137,42
US,5765,110
US,2364,50
US,2379,58
US,4531,99
US,17677,265
US,14430,167
US,7817,120
US,12783,204
US,4520,99
US,46097,747
US,7817,77
US,10428,134
US,3924,94
US,5932,126
US,5749,98
US,4558,97
US,4352,60
US,28215,719
US,38364,890
US,7849,223
US,21499,226
US,2952,77
US,11184,182
US,2052,51
US,2648,34
US,5658,51
US,3723,52
US,27710,247
US,6263,106
US,4249,59
US,7334,65
US,3378,41
US,4994,68
US,5134,42
US,2956,49
US,3889,35
US,4924,43
US,4318,41
US,8161,44
US,4771,42
US,7567,63
US,7861,106
US,2171,45
US,2711,54
US,17929,272
US,2891,42
US,7438,77
US,20547,206
US,3624,60
US,6895,145
US,72699,1630
US,4768,115
US,34140,864
US,10346,285
US,4667,139
US,12114,203
US,2621,53
US,19586,472
US,16384,363
US,4045,117
US,4934,153
US,13095,397
US,41254,974
US,23882,690
US,8706,233
US,2931,60
US,51197,1462
US,1698,56
US,25060,609
US,7580,310
US,2751,79
US,2890,73
US,2091,95
US,13198,244
US,34087,692
US,2849,1907
US,14203,191
US,1367,47
US,2208,46
US,5013,125
US,13974,163
US,15908,371
US,5898,131
US,60248,795
US,1593,41
US,8650,124
US,1709,52
US,26962,411
US,3103,93
US,2832,49
US,1488,40
US,3505,82
US,24070,290
US,3519,35
US,5052,80
US,3856,76
US,2924,59
US,2243,34
US,2781,44
US,27455,323
US,7597,147
US,5677,117
US,1977,45
US,2540,65
US,6089,111
US,5919,111
US,2593,46
US,5126,96
US,4533,70
US,4585,79
US,6029,137
US,3566,91
US,7676,156
US,3267,60
US,5012,91
US,3563,69
US,2127,37
US,5425,61
US,3306,73
US,2753,44
US,11981,152
US,5672,87
US,2575,49
US,16832,200
US,4040,68
US,5624,94
US,8606,107
US,84214,1423
US,2484,36
US,13703,263
US,20727,303
US,6766,96
US,21336,169
US,1740,46
US,12472,222
US,3276,63
US,24291,197
US,5024,127
US,8215,71
US,3408,60
US,30889,344
US,20054,201
US,3862,109
US,5050,71
US,1134,40
US,1721,73
US,79257,669
US,8812,247
US,1192,37
US,19981,264
US,3875,62
US,2197,50
US,55272,525
US,32846,317
US,2468,45
US,12471,174
US,4643,86
US,17617,202
US,4195,83
US,2287,98
US,2815,98
US,1503,36
US,1508,67
US,3874,80
US,2712,46
US,14129,202
US,2663,58
US,5404,137
US,1954,78
US,10013,264
US,24168,414
US,4514,83
US,16140,230
US,1948,57
US,1480,48
US,36758,680
US,7037,98
US,2704,62
US,14127,153
US,1153,34
US,2857,84
US,1235,36
US,486,37
US,1482,50
US,8884,252
US,234246,2625
US,14809,347
US,1658,53
US,16123,246
US,73538,796
US,3066,52
US,7580,187
US,3793,103
US,7677,167
US,3258,37
US,3561,80
US,41703,628
US,3584,95
US,14338,326
US,1823,50
US,3762,55
US,3121,109
US,1726,34
US,8059,49
US,33445,127
US,134729,715
US,25807,213
US,87334,304
US,5568,42
US,2037,58
US,2969,40
US,21701,216
US,1213,34
US,607,35
US,63148,827
US,3740,37
US,3570,41
US,976,41
US,2230,56
US,6260,104
US,5540,68
US,20108,358
US,4010,83
US,3666,42
US,6669,86
US,1453,41
US,1902,46
US,6845,68
US,13878,149
US,4521,55
US,5841,76
US,3590,101
US,9015,54
US,2329,57
US,28608,239
US,4218,86
US,4021,51
US,10824,97
US,3221,41
US,6746,72
US,4570,56
US,6194,78
US,3224,41
US,9359,94
US,1960,50
US,7471,156
US,2533,67
US,2548,84
US,2587,72
US,1725,36
US,7513,67
US,2477,40
US,4462,53
US,6811,125
US,5893,43
US,11125,114
US,12797,96
US,5247,84
US,8677,83
US,16606,303
US,3051,73
US,8230,77
US,8388,79
US,6837,66
US,22637,343
US,15647,162
US,5405,44
US,13349,133
US,15275,136
US,43922,509
US,7037,84
US,4638,57
US,4668,80
US,7623,125
US,3594,34
Ukraine,34598,695
Ukraine,47917,918
Ukraine,69979,1898
Ukraine,45428,1008
Ukraine,45424,824
Ukraine,131547,2492
Ukraine,10076,350
Ukraine,44421,935
Ukraine,47106,591
Ukraine,39261,560
Ukraine,34318,785
United Arab Emirates,342974,986
United Kingdom,3516998,102562
United Kingdom,4212,84
United Kingdom,190005,6666
Vietnam,2142,35
Yemen,2136,616
Zambia,67681,931
Afghanistan,180086,7699
Algeria,265870,6875
Andorra,42894,153
Angola,99527,1900
Argentina,9178795,128825
Australia,71223,49
Australia,507966,443
Australia,162155,71
Australia,1873485,3381
Austria,4281585,19895
Bahamas,34572,810
Belarus,982867,6978
Benin,26952,163
Bolivia,908383,21947
Bosnia and Herzegovina,377829,15787
Botswana,307126,2695
Brazil,124975,2002
Brazil,160420,2134
Brazil,1246144,27057
Brazil,705948,11690
Brazil,1052215,14408
Brazil,1365485,26646
Brazil,732078,14630
Brazil,533563,10565
Brazil,774362,18366
Brazil,935669,21707
Brazil,368077,7746
Brazil,505279,8199
Brazil,2420245,39490
Brazil,155745,2152
Brazil,5493061,169187
Brazil,327429,6347
Brazil,306119,4157
Brunei,147667,223
Bulgaria,1164526,37132
Burkina Faso,20899,384
Burma,613280,19434
Cabo Verde,56264,401
Canada,580881,4507
Canada,65258,416
Canada,45775,182
Canada,1316340,13258
Chad,7417,193
Chile,25335,185
Chile,360539,4294
Chile,130417,1682
Chile,196459,2326
Chile,52862,706
Chile,245513,2930
Chile,154200,2528
China,1211588,9375
China,62952,595
Colombia,7576,265
Colombia,116990,2527
Colombia,1773819,29376
Colombia,41814,1004
Colombia,72345,1792
Colombia,18598,429
Colombia,119220,3931
Colombia,318727,7290
Colombia,2767,37
Colombia,5590,105
Colombia,100408,3516
Colombia,105085,2546
Colombia,10204,155
Colombia,3402,62
Comoros,8120,160
Cuba,1105181,8529
Dominica,14184,65
Finland,1092193,4522
France,162163,918
France,37523,187
France,62016,313
France,414615,777
France,10668,63
Gabon,47622,304
Georgia,1655221,16811
Germany,4883786,24033
Germany,1046952,4610
Germany,200006,774
Germany,1851788,10113
Germany,486010,2227
Germany,715650,5346
Germany,731882,2537
Grenada,17612,226
Guatemala,859311,18084
Guinea,36661,442
Guinea-Bissau,8260,171
Haiti,30781,835
Hungary,1917777,46507
India,245740,3832
India,1002025,10621
India,285034,4136
India,3951302,40106
India,6553790,69687
India,28263,228
India,11402,52
India,1042432,10736
India,137236,2120
India,228269,698
India,35497,760
India,1285523,9556
India,437862,7693
India,2019253,21203
Indonesia,6053894,156565
Iraq,2327777,25219
Italy,137069,919
Italy,378067,5100
Italy,2884764,40501
Italy,471866,3899
Italy,65652,628
Italy,1129043,8485
Italy,309944,2450
Italy,1185426,10915
Italy,36508,535
Italy,1749352,14684
Japan,537364,2060
Japan,30059,67
Japan,447283,1774
Japan,38939,139
Japan,98353,334
Japan,93600,319
Japan,354216,2056
Japan,421413,2231
Japan,157591,436
Japan,54734,195
Japan,27191,112
Japan,96734,288
Japan,72502,193
Japan,70808,91
Japan,210632,459
Japan,89778,219
Japan,90348,272
Japan,1531950,4482
Japan,36936,93
Japan,28082,94
Japan,43782,176
Japan,32151,68
Jordan,1696668,14066
Kenya,324558,5651
Kosovo,228342,3139
Lesotho,33358,698
Libya,501987,6430
Liechtenstein,17428,84
Lithuania,1062178,9141
Luxembourg,244182,1073
Malawi,85964,2639
Malaysia,384168,4524
Malaysia,247827,1419
Malaysia,124174,1123
Malaysia,17411,186
Malaysia,126199,866
Malaysia,21417,155
Malaysia,20507,44
Maldives,179662,298
Mali,31082,734
Mauritania,59102,982
Mexico,134542,12289
Mexico,34218,2242
Mexico,39463,2413
Mexico,131876,9961
Mexico,145605,8799
Mexico,68215,3632
Mexico,282319,14885
Mexico,93805,8415
Mexico,246414,19660
Mexico,573341,47288
Mexico,70603,5278
Mexico,320014,15014
Mexico,120388,6198
Mexico,142402,6211
Mexico,189228,6046
Mexico,43880,3089
Moldova,518793,11537
Mozambique,225676,2203
Nepal,979113,11952
Netherlands,202592,451
Netherlands,277887,617
Netherlands,248526,356
Netherlands,1235639,3701
Netherlands,1325243,3377
Netherlands,168421,390
New Zealand,1143146,1098
Niger,9031,310
Nigeria,256028,3143
Norway,1432687,3141
Oman,389473,4260
Pakistan,43332,792
Pakistan,507125,13564
Papua New Guinea,44425,651
Peru,44221,1340
Peru,128241,7172
Peru,25865,1273
Peru,126410,7482
Peru,1619813,93240
Peru,24016,1105
Peru,158674,13103
Peru,66256,4801
Peru,27599,1696
Peru,5532,111
Portugal,4606051,22981
Qatar,367939,677
Romania,2908018,65676
Russia,230052,1762
Russia,116999,3005
Russia,130746,2263
Russia,161815,4019
Russia,330149,7679
Russia,293693,8457
Russia,168744,1913
Russia,103875,1453
Russia,46022,984
Russia,135469,1509
Russia,163985,2380
Russia,210546,2546
Russia,171807,3180
Russia,89016,1386
Russia,260808,10918
Russia,365561,10827
Russia,104480,1434
Russia,151194,3760
Russia,19800,390
Russia,68061,1387
Russia,7363,100
Russia,420712,11515
Russia,40836,1252
Russia,112842,1921
Russia,216387,4003
Russia,186641,5893
Russia,121054,3381
Russia,1528469,33794
Russia,180071,2114
Russia,383867,7862
Russia,197604,7064
Russia,444099,10745
Russia,149579,1995
Russia,131386,839
Russia,162452,2740
Russia,166798,3839
Russia,151622,3461
Russia,220940,6879
Russia,190928,3843
Russia,384493,8297
Russia,137005,1041
Russia,161354,2805
Rwanda,130026,1459
Saint Lucia,25538,371
Senegal,86101,1966
Slovakia,2541986,20093
Solomon Islands,18174,146
Somalia,26535,1361
South Africa,3948119,101128
South Sudan,17590,138
Spain,1497332,13669
Spain,288497,1402
Spain,1435790,9383
Spain,372354,1757
Spain,528773,7334
Spain,2465172,19264
Spain,21921,152
Spain,653365,3473
Spain,241495,1564
Spain,713306,6679
Suriname,80416,1341
Sweden,73805,706
Sweden,11445,71
Sweden,32847,176
Sweden,86434,689
Sweden,49514,385
Sweden,48921,408
Sweden,93017,473
Sweden,63918,588
Sweden,574014,5262
Sweden,65553,353
Sweden,434499,3090
Switzerland,3668054,13794
Syria,55885,3150
Taiwan*,1735067,1784
Tajikistan,17786,125
Thailand,4438999,29948
Timor-Leste,22909,131
Turkey,15069034,98952
US,5695,99
US,15061,243
US,2334,54
US,5149,86
US,4109,82
US,3572,69
US,2882,70
US,9375,232
US,3846,100
US,13031,231
US,8466,244
US,18846,330
US,28824,652
US,4995,96
US,6507,164
US,25956,506
US,187510,2376
US,38170,341
US,3921,85
US,91386,971
US,8215,152
US,27524,394
US,5287,80
US,36321,518
US,2098,47
US,5278,103
US,5087,75
US,10184,95
US,61761,453
US,25541,416
US,22498,377
US,11480,234
US,107534,546
US,10494,41
US,22689,614
US,44504,478
US,5238,144
US,38649,910
US,133615,1669
US,16746,232
US,62829,1183
US,5127,66
US,8882,249
US,67446,852
US,9518,181
US,2780,59
US,5401,80
US,6494,128
US,5452,97
US,37942,332
US,15917,249
US,14390,227
US,3830,73
US,2701,93
US,23446,512
US,16155,173
US,4577,70
US,11264,135
US,10668,215
US,3937,70
US,6140,64
US,4927,68
US,3287,105
US,5139,78
US,20062,246
US,3993,63
US,3416,89
US,13654,211
US,1941,36
US,2191,45
US,2625,44
US,8097,127
US,1968,41
US,104950,1178
US,5234,89
US,2136,48
US,32956,524
US,7209,96
US,69265,630
US,22288,296
US,6867,106
US,296476,1863
US,218193,1306
US,31255,214
US,260874,2764
US,4726,56
US,247229,2449
US,55967,447
US,11890,137
US,9950,64
US,44261,381
US,41009,293
US,16997,127
US,72525,824
US,28486,144
US,17862,127
US,635775,6480
US,13953,99
US,841947,5288
US,182389,2241
US,59026,481
US,358584,2304
US,138282,1657
US,23189,227
US,13739,189
US,42438,319
US,17631,122
US,4614,62
US,160990,1202
US,2568,47
US,70745,371
US,4852,48
US,83196,431
US,194814,1704
US,4964,40
US,15643,188
US,15344,91
US,1455,35
US,131620,1359
US,83565,504
US,3657,43
US,43572,569
US,9506,161
US,87497,703
US,31694,483
US,60158,668
US,155898,1433
US,64765,868
US,149271,1342
US,8763,142
US,7591,150
US,138910,2107
US,4130,98
US,37372,815
US,54285,856
US,21334,403
US,9537,150
US,82291,1313
US,23110,359
US,13591,207
US,4584,94
US,4330,79
US,3888,56
US,8757,124
US,43069,1100
US,24616,691
US,33847,658
US,15000,281
US,2781,61
US,88186,1507
US,197348,2170
US,5910,97
US,85005,2114
US,1242434,10957
US,19113,119
US,22648,295
US,385618,5073
US,126338,1913
US,218694,3369
US,17778,424
US,49166,621
US,107259,1100
US,76358,1228
US,22878,581
US,13057,316
US,6685,111
US,4827,128
US,2208,50
US,3785,78
US,9576,240
US,3965,94
US,29604,448
US,4968,83
US,37966,790
US,3330,100
US,3436,87
US,15430,264
US,5313,111
US,6576,158
US,11493,120
US,23889,462
US,14853,169
US,64930,890
US,6681,134
US,2120,42
US,178917,1832
US,10629,281
US,4912,75
US,33628,491
US,4660,137
US,6950,101
US,5213,154
US,19856,500
US,35464,407
US,2746,62
US,13341,196
US,5910,161
US,55874,403
US,5357,104
US,16843,270
US,5759,113
US,4007,85
US,10024,264
US,5426,175
US,2179,54
US,40174,501
US,1504,66
US,2255,73
US,4884,113
US,1600,35
US,2808,35
US,2146,50
US,6960,110
US,5113,99
US,2487,37
US,4495,145
US,2076,53
US,11541,190
US,25011,457
US,6314,135
US,8386,170
US,5483,98
US,2173,78
US,50910,898
US,18937,324
US,2655,70
US,16049,421
US,6287,159
US,2001,54
US,3103,85
US,11593,218
US,7108,202
US,1635,61
US,2574,61
US,4428,137
US,7822,204
US,6821,164
US,2005,71
US,2262,58
US,4643,119
US,30377,194
US,33592,140
US,136700,1023
US,2410,41
US,9009,188
US,3699,79
US,6053,65
US,6133,65
US,4244,64
US,2754,76
US,2407,57
US,4350,48
US,4665,35
US,10424,113
US,4920,52
US,1228299,14420
US,3393,37
US,6651,55
US,10749,139
US,3691,46
US,16118,121
US,11208,175
US,6381,72
US,5507,43
US,9203,79
US,13124,142
US,11998,211
US,4065,60
US,3925,68
US,7374,93
US,53624,297
US,9819,125
US,14456,128
US,7551,97
US,5186,74
US,34352,484
US,7993,96
US,6298,77
US,11949,157
US,38541,470
US,5465,65
US,28569,297
US,3474,35
US,16066,226
US,173741,1547
US,23085,251
US,81025,827
US,10725,111
US,105581,1190
US,21843,250
US,3144,69
US,4293,69
US,11761,164
US,6895,88
US,9317,127
US,2570,40
US,7525,155
US,25373,445
US,54635,736
US,6778,146
US,11816,144
US,17475,356
US,7327,139
US,84696,664
US,21092,261
US,9259,149
US,4881,78
US,9423,161
US,10846,153
US,19983,237
US,5878,103
US,110443,1841
US,229756,3000
US,12477,197
US,29324,282
US,16775,287
US,13216,158
US,5092,96
US,5993,121
US,4704,69
US,3778,50
US,5935,148
US,13754,182
US,4825,99
US,9768,122
US,3555,87
US,58308,642
US,4159,76
US,19061,337
US,6540,132
US,9831,85
US,1591,50
US,2910,60
US,4990,66
US,2287,37
US,4142,44
US,4545,54
US,23561,145
US,4161,72
US,26579,298
US,2382,52
US,4173,75
US,3629,62
US,2603,44
US,3498,73
US,4179,62
US,3446,95
US,3755,50
US,3539,52
US,36658,153
US,5583,73
US,7950,142
US,53891,587
US,2520,62
US,2753,50
US,3200,40
US,4972,87
US,7631,127
US,9591,112
US,2525,49
US,1732,48
US,1892,49
US,9813,131
US,3465,71
US,6359,100
US,24454,319
US,3813,62
US,1136,34
US,2728,51
US,8009,87
US,3957,50
US,28941,339
US,2148,34
US,4397,56
US,19184,200
US,6186,89
US,2447,45
US,10240,163
US,12035,134
US,27848,143
US,7193,87
US,2207,37
US,4854,66
US,150699,1228
US,6647,80
US,19794,199
US,3354,46
US,3248,60
US,2154,37
US,5823,60
US,13778,87
US,14207,250
US,1282,34
US,6917,62
US,49245,650
US,2828,50
US,5945,107
US,6676,71
US,3227,48
US,37972,300
US,6055,60
US,16543,179
US,8550,134
US,5222,79
US,3517,45
US,8738,107
US,4233,75
US,10868,70
US,3684,52
US,2566,47
US,4139,51
US,97447,615
US,3997,61
US,12654,215
US,14087,155
US,4853,79
US,8060,135
US,12240,147
US,33291,438
US,9257,215
US,6443,77
US,5447,102
US,15047,255
US,232810,2371
US,15454,143
US,43035,424
US,11571,148
US,4542,70
US,3728,49
US,4544,87
US,2903,35
US,8461,114
US,3327,49
US,5054,106
US,2643,54
US,5879,66
US,8512,108
US,10242,123
US,7344,104
US,18220,294
US,6791,70
US,18009,111
US,13635,163
US,3008,44
US,4355,57
US,43302,377
US,3988,62
US,14386,204
US,7107,50
US,7400,141
US,33573,293
US,5301,70
US,10849,209
US,8841,143
US,3729,111
US,35727,493
US,52216,708
US,2570,55
US,6995,135
US,107402,1348
US,8001,160
US,6794,178
US,8673,153
